Ngay,Lo_1_San_Luong,Lo_1_Bot_Song,Lo_1_MNBS1_chuyen_qua_MNBS2,Lo_1_Than,Lo_1_Chat_Dot,Lo_1_Carbon,Lo_2_San_Luong,Lo_2_Bot_Song,Lo_2_Than,Lo_2_Chat_Dot,Lo_2_Carbon,Ton_Kho_Bot_Song,Ton_Kho_Than,Ton_Kho_Chat_Dot,Ton_Kho_Carbon
6/11/2025,2804,4072,360,486.46,0,0,4563,7072,492.18,144,39.56648412,31646,7291.39,173.45807,622.03
6/12/2025,2805,3954,480,483.75,0,0,4566,7076,504.81,144,39.40415516,30219,7402.83,154.45807,586.94
6/13/2025,2803,4171,260,479.9,0,0,4565,7075,511.42,132,39.43437582,27614,6411.51,122.45807,551.8
6/14/2025,2804,3952,480,491.66,0,0,4564,7073,514.83,120,39.49913691,28273,5405.02,84.45807,516.61
6/15/2025,2803,3951,480,489.33,0,0,4563,7072,504.13,144,39.54147239,29304,6411.56,50.45807,481.39
6/16/2025,2805,4014,420,477.94,0,0,4565,7075,598.2,35,39.52767916,29653,7335.42,85.45807,446.19
6/17/2025,2804,3952,480,491.09,0,0,4565,7075,533.5,96,39.56648412,30688,7390.83,46.45807,410.94
6/18/2025,2806,4035,400,489.06,0,0,4564,7073,542.31,96,39.52158598,30458,8789.46,60.45807,375.73
6/19/2025,2802,3949,480,487.8,0,0,4566,7076,527.59,108,39.54147239,31425,7774.07,59.45807,340.51
6/20/2025,2472,3427,480,436.13,0,0,4448,6893,518.48,108,39.54496537,32885,8099.46,73.45807,311.88
6/21/2025,2405,3322,480,428.35,0,0,4412,6838,506,120,39.54208294,34589,9015.11,98.45807,278.05
6/22/2025,2407,3805,0,426.76,0,0,4405,6827,505.35,120,39.60548466,35810,9383,108.45807,1055.79
6/23/2025,2409,3808,0,426.18,0,0,4407,6830,514.17,108,39.68022443,31476,8442.65,57.45807,1022.17
6/24/2025,2407,3805,0,427.4,0,0,4502,6977,494.06,132,39.6504194,29632,9771.19,95.45807,988.56
6/25/2025,2408,3806,0,427.5,0,0,4503,6979,501.87,120,39.52971944,30815,9891.82,102.45807,954.33
6/26/2025,2407,3805,0,427.19,0,0,4502,6977,510.18,120,47.34892745,30420,8954.45,82.45807,913.32
6/27/2025,2408,3806,0,419.6,0,0,4503,6979,508.25,120,47.39408956,31403,8386.17,76.18692,872.28
6/28/2025,2406,3803,0,423.57,0,0,4505,6982,500.18,132,47.34892745,31790,8662.42,114.18692,831.27
6/29/2025,2405,3802,0,423.42,0,0,4502,6977,498.29,132,47.48890825,30559,10040.71,82.18692,790.2
6/30/2025,2408,3346,460,417.95,0,0,4500,6974,551,74.3,47.48584158,31768,5571.76,43.52145,749.16
7/1/2025,2406,3323,480,412.13,0,0,4502,6977,527.53,99.8,47.49537063,30445,10918.62,43.72145,708.13
7/2/2025,2407,3805,0,416.95,0,0,4500,6974,502.22,120,47.48584158,28341,9999.45,58.72145,668.18
7/3/2025,2405,3322,480,416.19,0,0,4502,6977,497.66,132,47.48379487,29913,9085.6,51.72145,627.16
7/4/2025,2408,3366,440,416.96,0,0,4502,6977,530.11,85.3,47.49741221,29107,9188.53,69.42145,586.11
7/5/2025,2406,3803,0,408.48,0,0,4364,6763,478.34,132,47.45112971,29700,8301.71,52.42145,545.1
7/6/2025,2408,3806,0,412.99,0,0,4352,6745,483.99,120,47.55507443,31256,9604.73,67.42145,505.26
7/7/2025,2409,3808,0,415.43,0,0,4355,6749,548.11,47.5,47.45878142,32913,8641.19,54.92145,465.61
7/8/2025,2410,3809,0,426.25,0,0,4401,6820,513.49,92,47.47393354,34468,7701.45,102.92145,425.92
7/9/2025,2409,3808,0,422.6,0,0,4454,6903,495.95,120,47.53402754,35501,7832.9,112.92145,385.76
7/10/2025,2410,3809,0,420.95,0,0,4547,7047,510.26,120,47.35434588,33020,6901.69,137.92145,345.27
7/11/2025,2405,3802,0,421.4,0,0,4554,7058,507.77,120,47.39394329,34573,7222.52,132.92145,303.9
7/12/2025,2407,3805,0,423.17,0,0,4555,7059,507.1,120,47.35540909,34272,8212.25,112.92145,262.5
7/13/2025,2404,3800,0,421.58,0,0,4561,7068,506.25,120,47.39075671,35559,8334.42,112.92145,221.06
7/14/2025,2408,3806,0,420.33,0,0,4550,7051,516.45,108,47.37409792,36940,8367.64,84.92145,179.58
7/15/2025,2409,3808,0,423.58,0,0,4545,7044,516.54,108,47.45428302,35362,7427.52,76.92145,138.13
7/16/2025,2410,3809,0,420.33,0,0,4547,7047,528.82,96,47.47210449,33361,8578.37,52.92145,96.71
7/17/2025,2412,3813,0,421.88,0,0,4552,7054,547.07,75.4,47.39394329,32600,7609.42,57.52145,55.34
7/18/2025,2410,3809,0,420.75,0,0,4550,7051,517.87,96,47.39910257,34251,8570.8,54.52145,13.92
7/19/2025,2412,3813,0,422.43,0,0,4552,7054,532.16,96,47.41369121,33592,8936.21,78.52145,781.06
7/20/2025,2410,3809,0,422.12,0,0,4554,7058,519.81,108,47.35851653,32890,9074.28,40.52145,739.69
7/21/2025,2498,3949,0,434.85,0,0,4137,6411,553.98,0,47.3949305,32596,9335.45,77.52145,698.27
7/22/2025,2614,4132,0,453.97,0,0,4594,7120,536.39,94,47.97779387,31833,10265.09,73.52145,660.18
7/23/2025,2615,4134,0,451.4,0,0,4588,7110,522.7,108,47.35657787,33202,11790.99,58.52145,618.43
7/24/2025,2753,4352,0,472.68,0,0,4601,7130,531.96,96,47.35036252,34367,10786.35,97.52145,576.74
7/25/2025,2805,4434,0,481.73,0,0,4594,7120,530.74,96,47.30718045,31467,11953.88,108.52145,534.97
7/26/2025,2812,4445,0,482.61,0,0,4604,7135,520.74,108,47.34523498,31066,12020.53,49.52145,493.23
7/27/2025,2808,4439,0,481.45,0,0,4605,7137,531.28,96,47.35558254,32145,12007.8,68.52145,451.39
7/28/2025,2802,4429,0,478.87,0,0,4602,7132,530.17,96,47.30003583,33095,10998.76,45.52145,409.59
7/29/2025,2804,3952,480,480.25,0,0,4600,7129,532.94,92,47.39880932,31158,10735.57,33.52145,367.73
7/30/2025,2813,3967,480,484.89,0,0,4602,7132,544.92,76.5,47.4080894,32354,11505.76,62.44295,1172.97
7/31/2025,2814,4448,0,488.02,0,0,4601,7130,529.3,96,47.39880932,29573,4987.84,58.23084,1131.11
8/1/2025,2816,4451,0,484.24,0,0,4602,7132,508.33,120,47.39778554,27084,10938.3,0,1088.17
8/2/2025,2815,4450,0,485.18,0,0,4606,7138,505.09,120,47.30487966,28132,10948.03,0,1046.29
8/3/2025,2820,4458,0,484.05,0,0,4607,7140,525.41,96,47.29765516,29383,10958.57,0,1004.38
8/4/2025,2820,4457.570715,0,488.55,0,0,4606,7138.17292,526.36,96,47.332521,30232.25636,9943.66,0,962.43
8/5/2025,2815,4449.667221,0,482.48,0,0,4607,7139.722675,526.24,96,47.36536833,31349.86647,10184.94,0,920.46
8/6/2025,2819,4455.990017,0,483.14,0,0,2981,4619.820555,308.85,54,47.34380408,30559.0559,11792.95,0,878.5
8/7/2025,2820,4457.570715,0,489.44,0,0,4621,7161.41925,501.25,115.5,51.98115,31145.06593,11802.26,0,848.69
8/8/2025,2822,4461,0,485.06,0,0,4622,7163,491.63,132,55.20958325,30029.06593,11845.57,0,799.61
8/9/2025,2821,4459.151414,0,483.9,0,0,3498,5421.044046,368.6,95,55.22013122,30336.87047,11943.07,0,750.51
8/10/2025,2867,4531.863561,0,489.86,0,0,4608,7141.272431,489.27,132,57.49430227,31303.73448,10963.94,17,711.82
8/11/2025,2851,4506.572379,0,486.91,0,0,4623,7164.51876,484.73,132,55.29765566,32317.8388,12042.3,0,662.8
8/12/2025,2855,4512.895175,0,481.56,0,0,4618,7156.769984,471.75,144,55.14072239,29356.17364,12338.99,0,613.76
8/13/2025,2856,4514.475874,0,473.64,0,0,4620,7159.869494,480.92,144,55.25670536,30332.82827,13634.43,0,564.67
8/14/2025,2857,4516.056572,0,472.87,0,0,4623,7164.51876,483.11,144,55.27779003,30684.25294,13728.45,15,515.54
8/15/2025,2860,4081,440,473.66,0,0,4625,7168,484.47,144,55.20818657,31146.42467,12770.32,15,466.44
8/16/2025,2856,4034,480,473.91,0,0,4623,7165,482.89,144,55.21803026,32064.42467,11813.52,0,417.31
8/17/2025,2861,4522,0,484.4,0,0,4618,7157,475.47,144,55.24191866,32955.42467,10853.65,0,368.18
8/18/2025,2859,4519,0,491.06,0,0,4617,7155,491.85,132,55.31298638,33820.42467,9870.74,0,319.04
8/19/2025,2850,4505,0,489.61,0,0,4609,7143,498.96,132,55.31370802,32245.42467,9882.17,10,269.91
8/20/2025,2826,4147,320,483.08,0,0,4570,7082,472.38,144,47.3345382,33502.42467,8926.71,10,227.94
8/21/2025,2804,4432,0,478.96,0,0,4572,7085,592.92,18,47.38587985,30822.42467,8954.83,25,186.28
8/22/2025,2820,4458,0,481.11,0,0,2353,3647,227.1,101.5,47.33104275,27519.42467,10546.62,25,144.65
8/23/2025,2823,4462,0,478.32,0,0,3319,5144,349.98,74.3,47.67331989,28469.42467,11038.32,25,123.07
8/24/2025,2821,4459,0,466.77,0,0,4405,6827,453.49,156,49.25601589,29858,11168.06,0,91.62
8/25/2025,2826,4467,0,468.19,0,0,4502,6977,438.03,180,47.52056551,31186,10261.84,0,51.35
8/26/2025,2822,4461,0,492.6,0,0,4551,7053,489.81,180,47.38574847,30655,10129.43,0,10.31
8/27/2025,1725,2727,0,258.72,0,0,4601,7130,496.34,180,0,30921,9374.37,0,10.31
8/28/2025,2810,4442,0,497,0,0,4602,7132,446.03,180,0,28036,10831.34,0,10.31
8/29/2025,2821,4459,0,499.34,0,0,4600,7129,438.95,180,39.44679922,29214,10943.05,0,175.35
8/30/2025,2820,4458,0,489.94,0,0,4602,7132,439.15,180,47.26417582,30342,10013.96,0,731.12
8/31/2025,2818,4454,0,487.55,0,0,4608,7141,439.09,180,47.25491851,31476,9403.48,0,689.24
9/1/2025,2820,4458,0,490.19,0,0,4603,7134,429.52,180,47.23846354,31864,9517.69,0,647.32
9/2/2025,2824,4464,0,485.76,0,0,4605,7137,440.87,187.2,47.25593336,32959,8591.06,15,605.43
9/3/2025,2825,4465,0,492.1,0,0,4602,7132,436.83,180,47.28051384,33896,13889.97,424.06935,563.5
9/4/2025,2819,4456,0,490.09,0,0,4608,7141,436.17,180,47.25491851,31248,12963.71,429.06935,521.62
9/5/2025,2820,4458,0,485.07,0,0,4605,7137,437.01,180,47.29480713,30112,12041.63,399.06935,479.65
9/6/2025,2819,4456,0,485.84,0,0,4604,7135,435.7,180,47.25796173,30043,11120.09,349.06935,437.74
9/7/2025,2822,4461,0,491.76,0,0,4606,7138,436.82,180,47.27950478,31063,10191.51,334.06935,395.82
9/8/2025,2801,4428,0,486.75,0,0,4604,7135,464.08,180,47.3153433,32262,9240.68,244.06935,353.85
9/9/2025,2802,4429,0,487.05,0,0,4602,7132,464.57,180,47.32461881,33411,8289.06,212.06935,311.89
9/10/2025,2802,4429,0,476.83,0,0,4601,7130,452.81,180,47.30005215,34224,8259.42,217.06935,269.97
9/11/2025,2800,4426,0,463.45,0,0,4604,7135,461.59,156,47.34419012,29946,7334.38,186.06935,228.02
9/12/2025,2801,4428,0,467.59,0,0,4602,7132,486.21,156,47.29078329,30879,6380.58,170.06935,186.09
9/13/2025,2802,4429,0,464.09,0,0,4605,7137,475.28,156,47.33390238,30948,6591.21,209.06935,144.14
9/14/2025,2808,4439,0,460.46,0,0,4604,7135,487.3,133,47.32561808,31752,6893.45,316.06935,102.17
9/15/2025,2801,4428,0,464.92,0,0,4603,7134,460.29,168,39.44094184,32601,6968.24,328.06935,67.2
9/16/2025,2802,4429,0,488.52,0,0,4602,7132,470.72,168,39.44951037,31124,8059,290.06935,32.23
9/17/2025,2800,4426,0,475.09,0,0,4603,7134,487.11,168,31.58226287,27694,8346.8,282.06935,4.24
9/18/2025,2802,4429,0,471.51,0,0,2450,3797,285.81,52.5,0,28493,8836.59,384.56935,4.24
9/19/2025,2801,4428,0,473.82,0,0,4601,7130,526.26,168,0,29639,10136.51,401.56935,4.24
9/20/2025,2800,4426,0,475.01,0,0,4602,7132,507.47,180,0,30577,11254.03,506.56935,4.24
9/21/2025,2802,4429,0,478.38,0,0,4583,7103,505.18,180,0,30270,11520.47,481.56935,4.24
9/22/2025,2800,4426,0,490.57,0,0,4585,7106,510.79,180,0,29717,11769.11,516.56935,4.24
9/23/2025,2801,4428,0,493.05,0,0,4170,6462,461.22,155,0,25543,13014.84,516.56935,4.24
9/24/2025,2802,4429,0,472.98,0,0,4601,7130,491.78,180,0,24598,14150.08,551.56935,4.24
9/25/2025,2800,4426,0,472.1,0,0,4593,7118,489.9,180,0,25601,14438.08,536.56935,4.24
9/26/2025,2803,4431,0,472.55,0,0,4420,6850,434.97,180,0,26949,14729.57,576.56935,4.24
9/27/2025,2800,4426,0,475.17,0,0,4593,7118,457.75,180,39.52549928,28046,13796.65,631.56935,170.56
9/28/2025,2802,4429,0,493.45,0,0,4602,7132,458.13,180,39.50489491,29181,14195.07,609.56935,135.58
9/29/2025,2801,4428,0,493.84,0,0,4604,7135,461.85,180,39.41636483,30150,14439.38,661.56935,100.61
9/30/2025,2800,4426,0,497.38,0,0,4601,7130,455.15,180,39.47810825,29472,7256.04,597.10734,65.57
10/1/2025,2783,4399,0,491.07,0,0,4595,7121,473.14,180,39.51512318,30303,15737.22,597.10734,616.08
10/2/2025,2800,4426,0,494.75,0,0,4485,6951,446.87,180,39.53285478,31301,14795.6,612.10734,581.06
10/3/2025,2798,4423,0,499.65,0,0,4412,6838,455.16,156,39.54250739,30406,13840.79,523.10734,546.87
10/4/2025,2786,4404,0,470.01,0,0,3848,5963,430.58,107.5,39.55014084,26892,12940.2,565.60734,513.23
10/5/2025,2801,4428,0,467.81,0,0,0,0,0,0,39.71231733,27198,12472.39,565.60734,483.77
10/6/2025,2783,4399,0,467.75,0,0,3384,5244,420.1,74.2,0,22261,11584.54,591.40734,483.77
10/7/2025,2795,4418,0,473.42,0,0,4270,6966,483.02,144,0,21934,10628.1,662.40734,483.77
10/8/2025,2786,4404,0,479.13,0,0,4400,7178,493.25,156,0,22295,9655.72,646.40734,483.77
10/9/2025,2791,4412,0,490.25,0,0,4410,7194,496.4,156,0,20953,8669.07,735.40734,483.77
10/10/2025,2785,4402,0,492.84,0,0,4450,7259,490.89,156,0,21285,8735.34,779.40734,483.77
10/11/2025,2627,4152,0,466.52,0,0,4470,7292,493.13,156,0,20360,7775.69,743.40734,483.77
10/12/2025,1536,2428,0,244.14,0,0,4463,7281,454.79,168,0,19699,8126.76,685.40734,483.77
10/13/2025,2614,4132,0,456.39,0,0,4405,6827,448.23,168,39.59795865,20580,8272.14,762.40734,449.7
10/14/2025,2612,4129,0,460.52,0,0,4015,6222,417.66,134.2,39.60121454,22017,8643.96,718.20734,416.07
10/15/2025,2617,4137,0,452.48,0,0,4205,6517,438.92,144,40.1017859,21113,8952.56,674.20734,1176.94
10/16/2025,2614,4132,0,450.91,0,0,4202,6512,433.48,144,39.4493644,23059,8068.17,800.20734,1144.96
10/17/2025,2616,4135,0,455.73,0,0,4205,6517,446.23,144,39.60097354,25084,8416.21,761.20734,1112.88
10/18/2025,2618,4138,0,467.23,0,0,4202,6512,445.99,144,39.59739203,27013,7502.99,862.20734,1080.78
10/19/2025,2615,4134,0,458.93,0,0,4201,6511,441.19,144,39.56394021,28971,7802.87,838.20734,1048.73
10/20/2025,2619,4140,0,450.16,0,0,4203,6514,459.15,120,39.6104001,27926,7993.56,798.20734,1016.65
10/21/2025,2527,3994,0,436.14,0,0,4298,6661,461.24,144,39.60389297,29834,8096.18,779.20734,984.56
10/22/2025,2518,3980,0,452.51,0,0,4260,6602,464.02,144,39.6095325,31799,8279.65,735.20734,951.74
10/23/2025,2514,3974,0,447.16,0,0,4250,6586,461.07,144,39.63409489,33761,7371.42,778.20734,919.19
10/24/2025,2415,3817,0,423.22,0,0,4252,6590,429.7,180,39.65412145,30672,7518.5,758.20734,886.7
10/25/2025,2419,3824,0,433.67,0,0,4230,6555,425.68,180,39.67206731,32221,7659.15,723.20734,854.18
10/26/2025,2417,3821,0,432.3,0,0,4249,6585,426.95,180,39.65767043,33591,7799.9,683.20734,821.84
10/27/2025,2317,3662,0,418.69,0,0,4215,6532,425.54,180,39.64257419,35393,8155.67,661.42839,789.39
10/28/2025,2301,3637,0,419.69,0,0,4205,6517,425.04,180,39.67910199,35797,9260.94,646.42839,757.17
10/29/2025,2311,3653,0,409.5,0,0,4207,6520,416.56,180,39.69939767,31650,9434.88,621.42839,725.01
10/30/2025,2306,3645,0,420.1,0,0,4202,6512,435.25,156,39.45843216,30881,9829.53,620.42839,693.03
10/31/2025,2310,3651,0,426.13,0,0,4020,6230,401.61,180,39.44361836,33395,4772.75,548.76426,661.1
11/1/2025,2313,3656,0,413.23,0,0,4008,6211,393.2,180,39.78318257,35374,11861.76,498.76426,630.29
11/2/2025,2306,3645,0,426.78,0,0,4001,6201,382.35,180,39.79868522,34939,11052.63,403.76426,599.56
11/3/2025,2292,3623,0,422.64,0,0,4006,6208,399.19,168,39.82939428,36957,10230.8,335.76426,568.86
11/4/2025,2307,3647,0,427.76,0,0,4010,6215,403.01,168,39.83151231,38011,9400.03,302.76426,538.12
11/5/2025,2306,3645,0,416.44,0,0,4009,6213,408.77,168,39.7788355,39273,8574.82,309.76426,507.39
11/6/2025,2304,3642,0,425.97,0,0,4015,6222,409.03,168,39.73696646,36740,8839.82,281.76426,476.7
11/7/2025,2308,3648,0,427.13,0,0,4012,6218,415.54,156,39.70344071,36529,10097.15,300.76426,445.99
11/8/2025,2309,3650,0,428.78,0,0,4201,6511,440.94,156,39.70725288,38689,9227.43,324.76426,415.3
11/9/2025,2307,3647,0,436.14,0,0,4402,6822,466.14,156,39.58892449,40632,8325.15,318.76426,383.26
11/10/2025,2312,3655,0,438.66,0,0,4405,6827,469.46,156,39.52645352,42449,9752.38,317.76426,349.74
11/11/2025,2407,3805,0,456.77,0,0,4450,6896,474.06,156,39.60558909,43049,8821.55,346.76426,316.08
11/12/2025,2408,3806,0,455.5,0,0,4440,6881,469.96,156,39.54335966,38317,9246.09,375.76426,282.18
11/13/2025,2414,3816,0,455.98,0,0,4371,6774,475.31,144,39.51551149,37265,8314.8,371.76426,248.38
11/14/2025,2418,3822,0,440.04,0,0,4358,6754,468.16,144,39.55739681,38758,7406.6,382.76426,215.07
11/15/2025,2409,3808,0,439.35,0,0,4235,6563,453.51,144,39.52055486,40602,8613.74,343.76426,181.89
11/16/2025,2407,3805,0,437.6,0,0,4215,6532,450.01,144,39.65105508,40835,7726.13,304.76426,149.54
11/17/2025,2409,3808,0,441.87,0,0,4205,6517,472.82,132,39.7037321,38950,8061.44,217.76426,117.3
11/18/2025,2412,3813,0,443.79,0,0,4200,6509,472.87,132,39.73643069,40710,8394.78,290.76426,85.11
11/19/2025,2408,3806,0,443.35,0,0,4188,6490,472,132,39.74665886,37033,9979.43,328.76426,52.95
11/20/2025,2404,3800,0,442.45,0,0,4002,6202,480.99,120,39.76139054,35221,10305.99,333.76426,20.87
11/21/2025,2409,3808,0,440,0,0,1448,2244,172.64,43.75,0,32607,10793.35,310.01426,20.87
11/22/2025,2411,3811,0,434.82,0,0,3078,4770,362.11,68.8,0,31935,9996.42,301.21426,20.87
11/23/2025,2416,3819,0,441.64,0,0,4179,6476,470.92,120,0,33828,11683.86,351.21426,220.87
11/24/2025,2411,3811,0,435.83,0,0,4177,6473,462.77,132,39.72258256,35909,13165.26,264.21426,834.25
11/25/2025,2409,3808,0,440.81,0,0,4146,6425,469.13,120,39.70447211,34788,13505.32,301.21399,802.17
11/26/2025,2411,3811,0,430.82,0,0,4144,6422,507.45,77,39.72702243,34333,14467.05,279.21399,770.31
11/27/2025,2621,4143,0,470.14,0,0,4141,6418,462.07,120,39.72124517,30278,15534.84,279.21399,738.47
11/28/2025,2651,4190,0,466.65,0,0,2103,3259,232.03,66.7,39.70008452,30535,16736.16,380.26763,706.67
11/29/2025,2655,4197,0,476.69,0,0,3487,5404,420.94,61.68,40.11902996,31514,17738.53,427.58763,690.35
11/30/2025,2802,4429,0,507.29,0,0,4042,6264,463.54,108,42.2534772,32855,6292.38,430.54743,661.85
12/1/2025,2817,4453,0,508.06,0,0,4045,6269,460.62,120,39.81551645,32938,19408.53,445.54743,630.72
12/2/2025,2852,4508,0,516.7,0,0,4155,6439,472.93,120,39.73486465,31503,18418.9,450.54743,599.63
12/3/2025,2862,4524,0,513.77,0,0,4160,6447,453.4,144,39.6658556,32159,17451.73,441.54743,567.75
12/4/2025,2861,4522,0,502.76,0,0,4249,6585,450.61,144,39.15837079,33328,16498.75,492.54743,536.24
12/5/2025,2860,4521,0,517.59,0,0,4401,6820,467.5,156,39.56702048,30070,15513.66,501.54743,503.33
12/6/2025,2861,4522,0,509.81,0,0,4413,6839,476.04,156,39.5161077,30969,14527.81,580.54743,469.69
12/7/2025,2887,4563,0,503.81,0,0,4416,6844,464.79,168,39.52580218,32072,13559.21,574.54743,435.95
12/8/2025,2738,4328,0,493.15,0,0,4336,6720,454.18,168,39.49895041,33177,12611.88,501.54743,402.21
12/9/2025,2858,4518,0,503.94,0,0,4112,6373,426.31,156,39.56003344,31111,11681.63,495.54743,369.03
12/10/2025,2862,4524,0,505.96,0,0,3157,4893,348.1,93.5,39.6406171,30324,10827.57,517.04743,337.5
12/11/2025,2872,4540,0,507.98,0,0,4205,6517,442.85,156,40.92241131,31078,9876.74,621.04743,312.51
12/12/2025,2873,4541,0,504.5,0,0,4200,6509,441.9,144,39.62450476,31039,9372.24,602.04743,280.28
12/13/2025,2883,4557,0,501.56,0,0,4204,6515,432.72,144,39.59782321,32397,8870.68,573.04743,248.11
12/14/2025,2882,4556,0,501.42,0,0,4202,6512,432.55,144,39.62163297,33695,8369.26,614.04743,215.89
12/15/2025,2875,4545,0,507.78,0,0,4205,6517,434.18,144,39.60358222,31551,9311.48,590.04743,183.7
12/16/2025,2873,4541,0,507.63,0,0,4202,6512,417.07,156,39.58762188,32666,9803.85,624.04743,151.5
12/17/2025,2752,4350,0,496.76,0,0,4200,6509,415.01,156,39.61588529,28907,12837.09,668.04743,119.3
12/18/2025,2868,4533,0,509.37,0,0,4202,6512,415.04,156,39.58551429,30270,15827.72,757.04743,87.14
12/19/2025,2864,4527,0,511.59,0,0,4204,6515,427.36,156,39.60358222,31740,15316.13,751.04743,54.93
12/20/2025,2866,4530,0,511.88,0,0,4206,6518,426.42,168,39.62163297,32876,16054.25,798.04743,22.71
12/21/2025,2283,3609,0,390.82,0,0,4201,6511,460.39,156,27.91370007,31756,17913.43,757.04743,0
12/22/2025,2866,4530,0,513.84,0,0,3678,5700,384.99,153.8,0,32655,18649.59,977.81599,0
12/23/2025,2808,4439,0,497.71,0,0,0,0,0,0,0,32708,21164.08,1011.14517,0
12/24/2025,2805,4434,0,501.83,0,0,0,0,0,0,0,32749,21912.25,1011.14517,0
12/25/2025,2816,4451,0,493.69,0,0,0,0,0,0,0,31841,22678.56,1011.14517,0
12/26/2025,2817,4453,0,487.13,0,0,0,0,0,0,0,31886,22940.17,1011.14517,0
12/27/2025,2809,4440,0,502.32,0,0,0,0,0,0,0,31970,22437.85,1011.14517,0
12/28/2025,2802,4429,0,494.83,0,0,0,0,0,0,0,30348,25393.02,1011.14517,0
12/29/2025,495,624,0,27.49,0,0,0,0,0,0,0,29724,25365.53,1011.14517,0
12/30/2025,2645,4181,0,447.47,0,0,0,0,0,0,0,29086,28168.06,1011.14517,0
12/31/2025,2722,4303,0,478.61,0,0,0,0,0,0,0,28487,27729.62,1011.57468,0
1/1/2026,,,,,,,,,,,,,,,
1/2/2026,,,,,,,,,,,,,,,
1/3/2026,,,,,,,,,,,,,,,
1/4/2026,,,,,,,,,,,,,,,
1/5/2026,,,,,,,,,,,,,,,
1/6/2026,,,,,,,,,,,,,,,
1/7/2026,,,,,,,,,,,,,,,
1/8/2026,,,,,,,,,,,,,,,
1/9/2026,,,,,,,,,,,,,,,
1/10/2026,,,,,,,,,,,,,,,
1/11/2026,,,,,,,,,,,,,,,
1/12/2026,,,,,,,,,,,,,,,
1/13/2026,,,,,,,,,,,,,,,
1/14/2026,,,,,,,,,,,,,,,
1/15/2026,,,,,,,,,,,,,,,
1/16/2026,,,,,,,,,,,,,,,
1/17/2026,,,,,,,,,,,,,,,
1/18/2026,,,,,,,,,,,,,,,
1/19/2026,,,,,,,,,,,,,,,
1/20/2026,,,,,,,,,,,,,,,
1/21/2026,,,,,,,,,,,,,,,
1/22/2026,,,,,,,,,,,,,,,
1/23/2026,,,,,,,,,,,,,,,
1/24/2026,,,,,,,,,,,,,,,
1/25/2026,,,,,,,,,,,,,,,
1/26/2026,,,,,,,,,,,,,,,
1/27/2026,,,,,,,,,,,,,,,
1/28/2026,,,,,,,,,,,,,,,
1/29/2026,,,,,,,,,,,,,,,
1/30/2026,,,,,,,,,,,,,,,
1/31/2026,,,,,,,,,,,,,,,
2/1/2026,,,,,,,,,,,,,,,
2/2/2026,,,,,,,,,,,,,,,
2/3/2026,,,,,,,,,,,,,,,
2/4/2026,,,,,,,,,,,,,,,
2/5/2026,,,,,,,,,,,,,,,
2/6/2026,,,,,,,,,,,,,,,
2/7/2026,,,,,,,,,,,,,,,
2/8/2026,,,,,,,,,,,,,,,
2/9/2026,,,,,,,,,,,,,,,
2/10/2026,,,,,,,,,,,,,,,
2/11/2026,,,,,,,,,,,,,,,
2/12/2026,,,,,,,,,,,,,,,
2/13/2026,,,,,,,,,,,,,,,
2/14/2026,,,,,,,,,,,,,,,
2/15/2026,,,,,,,,,,,,,,,
2/16/2026,,,,,,,,,,,,,,,
2/17/2026,,,,,,,,,,,,,,,
2/18/2026,,,,,,,,,,,,,,,
2/19/2026,,,,,,,,,,,,,,,
2/20/2026,,,,,,,,,,,,,,,
2/21/2026,,,,,,,,,,,,,,,
2/22/2026,,,,,,,,,,,,,,,
2/23/2026,,,,,,,,,,,,,,,
2/24/2026,,,,,,,,,,,,,,,
2/25/2026,,,,,,,,,,,,,,,
2/26/2026,,,,,,,,,,,,,,,
2/27/2026,,,,,,,,,,,,,,,
2/28/2026,,,,,,,,,,,,,,,
3/1/2026,,,,,,,,,,,,,,,
3/2/2026,,,,,,,,,,,,,,,
3/3/2026,,,,,,,,,,,,,,,
3/4/2026,,,,,,,,,,,,,,,
3/5/2026,,,,,,,,,,,,,,,
3/6/2026,,,,,,,,,,,,,,,
3/7/2026,,,,,,,,,,,,,,,
3/8/2026,,,,,,,,,,,,,,,
3/9/2026,,,,,,,,,,,,,,,
3/10/2026,,,,,,,,,,,,,,,
3/11/2026,,,,,,,,,,,,,,,
3/12/2026,,,,,,,,,,,,,,,
3/13/2026,,,,,,,,,,,,,,,
3/14/2026,,,,,,,,,,,,,,,
3/15/2026,,,,,,,,,,,,,,,
3/16/2026,,,,,,,,,,,,,,,
3/17/2026,,,,,,,,,,,,,,,
3/18/2026,,,,,,,,,,,,,,,
3/19/2026,,,,,,,,,,,,,,,
3/20/2026,,,,,,,,,,,,,,,
3/21/2026,,,,,,,,,,,,,,,
3/22/2026,,,,,,,,,,,,,,,
3/23/2026,,,,,,,,,,,,,,,
3/24/2026,,,,,,,,,,,,,,,
3/25/2026,,,,,,,,,,,,,,,
3/26/2026,,,,,,,,,,,,,,,
3/27/2026,,,,,,,,,,,,,,,
3/28/2026,,,,,,,,,,,,,,,
3/29/2026,,,,,,,,,,,,,,,
3/30/2026,,,,,,,,,,,,,,,
3/31/2026,,,,,,,,,,,,,,,
4/1/2026,,,,,,,,,,,,,,,
4/2/2026,,,,,,,,,,,,,,,
4/3/2026,,,,,,,,,,,,,,,
4/4/2026,,,,,,,,,,,,,,,
